Timestamp,Step,TrafficLight,Lane,VehicleCount,Congestion,AvgSpeed,Action
2025-04-02T17:02:59.525868,33,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.526865,33,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.526865,33,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.528007,33,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.528503,33,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.529504,33,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.529504,33,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.530501,33,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.531498,33,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.531498,33,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.532494,33,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.532494,33,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.532494,33,26853501,4420668_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.533491,33,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.533491,33,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.533491,33,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.534487,33,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.534487,33,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.535483,33,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.535483,33,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.552500,34,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.553729,34,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.554269,34,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.555346,34,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.556615,34,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.557638,34,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.558614,34,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.559634,34,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.560626,34,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.561591,34,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.562617,34,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.563381,34,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.563381,34,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.564517,34,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.564816,34,26853501,4420668_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.564816,34,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.565430,34,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.565430,34,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.565430,34,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.566450,34,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.566450,34,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.567168,34,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.575457,35,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.576532,35,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.577403,35,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.578429,35,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.578767,35,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.579499,35,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.580212,35,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.580212,35,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.581230,35,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.581230,35,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.581230,35,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.582435,35,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.582600,35,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.582600,35,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.584258,35,26853501,4420668_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.584742,35,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.584873,35,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.585652,35,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.585778,35,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.585778,35,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.586700,35,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.587155,35,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.601915,36,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.602911,36,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.603814,36,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.604638,36,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.605502,36,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.606523,36,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.606754,36,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.607770,36,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.608478,36,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.609222,36,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.609967,36,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.610981,36,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.611697,36,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.611697,36,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.612423,36,26853501,4420668_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.612838,36,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.612838,36,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.613328,36,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.613714,36,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.613714,36,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.614324,36,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.614324,36,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.624903,37,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.625917,37,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.626422,37,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.627441,37,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.627441,37,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.628569,37,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.628946,37,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.629799,37,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.630084,37,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.630621,37,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.631118,37,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.631372,37,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.631871,37,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.632370,37,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.632990,37,26853501,4420668_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.632990,37,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.634263,37,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.634760,37,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.634760,37,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.635764,37,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.636763,37,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.636763,37,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.644734,38,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.645292,38,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.645788,38,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.646453,38,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.646453,38,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.647369,38,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.647865,38,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.648644,38,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.648644,38,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.649337,38,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.649337,38,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.649337,38,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.650351,38,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.650351,38,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.650351,38,26853501,4420668_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.650351,38,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.651347,38,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.651347,38,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.651347,38,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.651347,38,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.652343,38,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.652343,38,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.676088,39,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.677053,39,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.677911,39,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.679022,39,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.680029,39,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.680029,39,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.681023,39,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.681023,39,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.681857,39,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.681857,39,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.683148,39,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.683644,39,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.683644,39,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.684646,39,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.684928,39,26853501,4420668_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.685368,39,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.685368,39,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.686021,39,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.686340,39,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.686340,39,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.686340,39,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.687357,39,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.696327,40,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.696327,40,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.697354,40,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.698322,40,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.698562,40,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.698562,40,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.699711,40,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.700716,40,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.701630,40,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.702659,40,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.703700,40,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.704695,40,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.704695,40,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.705626,40,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.706613,40,26853501,4420668_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.707619,40,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.707619,40,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.708606,40,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.708606,40,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.709612,40,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.709612,40,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.710609,40,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.730586,41,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.731638,41,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.732645,41,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.732645,41,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.732645,41,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.733686,41,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.733686,41,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.733686,41,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.734785,41,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.735802,41,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.736894,41,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.737347,41,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.738371,41,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.739377,41,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.740014,41,26853501,4420668_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.741023,41,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.741023,41,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.741023,41,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.742021,41,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.742021,41,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.743017,41,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.743017,41,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.752993,42,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.753980,42,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.754977,42,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.754977,42,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.756062,42,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.756062,42,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.757023,42,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.757968,42,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.758524,42,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.759540,42,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.759835,42,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.760841,42,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.761236,42,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.762267,42,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.762649,42,26853501,4420668_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.763665,42,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.763989,42,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.764713,42,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.764713,42,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.765867,42,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.765867,42,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.766743,42,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.776405,43,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.777387,43,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.777387,43,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.778515,43,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.779276,43,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.780060,43,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.780778,43,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.781716,43,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.782353,43,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.782964,43,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.782964,43,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.784085,43,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.784085,43,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.784847,43,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.784847,43,26853501,4420668_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.784847,43,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.785860,43,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.786075,43,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.786075,43,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.787094,43,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.787094,43,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.788098,43,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.799715,44,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.800626,44,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.801624,44,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.802620,44,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.803702,44,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.803702,44,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.804641,44,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.805610,44,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.806649,44,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.807690,44,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.808014,44,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.809120,44,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.810161,44,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.811209,44,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.811370,44,26853501,4420668_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.811370,44,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.812449,44,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.812768,44,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.812768,44,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.812768,44,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.813789,44,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.813789,44,26853541,4420667#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.818773,45,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.818773,45,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.819769,45,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.819769,45,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.819769,45,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.820766,45,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.820766,45,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.820766,45,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.820766,45,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.821762,45,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.821762,45,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.821762,45,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.822759,45,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.822759,45,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.822759,45,26853501,4420668_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.823755,45,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.823755,45,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:02:59.823755,45,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
